Incident_Id,Year,State,Region
165564,2013,Massachusetts,Northeast
165565,2013,Massachusetts,Northeast
165566,2013,Massachusetts,Northeast
165567,2013,Massachusetts,Northeast
165568,2013,Massachusetts,Northeast
165569,2013,Massachusetts,Northeast
165570,2013,Massachusetts,Northeast
165571,2013,Massachusetts,Northeast
165572,2013,Massachusetts,Northeast
165573,2013,Massachusetts,Northeast
165574,2013,Massachusetts,Northeast
165575,2013,Massachusetts,Northeast
165576,2013,Massachusetts,Northeast
165577,2013,Massachusetts,Northeast
165578,2013,Massachusetts,Northeast
165579,2013,Massachusetts,Northeast
165580,2013,Massachusetts,Northeast
165581,2013,Massachusetts,Northeast
165582,2013,Massachusetts,Northeast
165583,2013,Massachusetts,Northeast
165584,2013,Massachusetts,Northeast
165585,2013,Massachusetts,Northeast
165586,2013,Massachusetts,Northeast
165587,2013,Massachusetts,Northeast
165588,2013,Massachusetts,Northeast
165589,2013,Massachusetts,Northeast
165590,2013,Massachusetts,Northeast
165591,2013,Massachusetts,Northeast
165592,2013,Massachusetts,Northeast
165593,2013,Massachusetts,Northeast
165594,2013,Massachusetts,Northeast
165595,2013,Massachusetts,Northeast
165596,2013,Massachusetts,Northeast
165597,2013,Massachusetts,Northeast
165598,2013,Massachusetts,Northeast
165599,2013,Massachusetts,Northeast
165600,2013,Massachusetts,Northeast
165601,2013,Massachusetts,Northeast
165602,2013,Massachusetts,Northeast
165603,2013,Massachusetts,Northeast
165604,2013,Massachusetts,Northeast
165605,2013,Massachusetts,Northeast
165606,2013,Massachusetts,Northeast
165607,2013,Massachusetts,Northeast
165608,2013,Massachusetts,Northeast
165609,2013,Massachusetts,Northeast
165610,2013,Massachusetts,Northeast
165611,2013,Massachusetts,Northeast
165612,2013,Massachusetts,Northeast
165613,2013,Massachusetts,Northeast
165614,2013,Massachusetts,Northeast
165615,2013,Massachusetts,Northeast
165616,2013,Massachusetts,Northeast
165617,2013,Massachusetts,Northeast
165618,2013,Massachusetts,Northeast
165619,2013,Massachusetts,Northeast
165620,2013,Massachusetts,Northeast
165221,2013,Maryland,South
165222,2013,Maryland,South
165223,2013,Maryland,South
165224,2013,Maryland,South
165225,2013,Maryland,South
165226,2013,Maryland,South
165227,2013,Maryland,South
165228,2013,Maryland,South
165229,2013,Maryland,South
165230,2013,Maryland,South
165231,2013,Maryland,South
165232,2013,Maryland,South
165233,2013,Maryland,South
165234,2013,Maryland,South
165235,2013,Maryland,South
165236,2013,Maryland,South
165237,2013,Maryland,South
165238,2013,Maryland,South
165239,2013,Maryland,South
165240,2013,Maryland,South
165241,2013,Maryland,South
165242,2013,Maryland,South
165243,2013,Maryland,South
165244,2013,Maryland,South
165245,2013,Maryland,South
165246,2013,Maryland,South
165247,2013,Maryland,South
165248,2013,Maryland,South
165249,2013,Maryland,South
165250,2013,Maryland,South
165251,2013,Maryland,South
165252,2013,Maryland,South
165253,2013,Maryland,South
165254,2013,Maryland,South
165255,2013,Maryland,South
165256,2013,Maryland,South
165257,2013,Maryland,South
165258,2013,Maryland,South
165259,2013,Maryland,South
165260,2013,Maryland,South
165261,2013,Maryland,South
165262,2013,Maryland,South
165263,2013,Maryland,South
165264,2013,Maryland,South
165265,2013,Maryland,South
165266,2013,Maryland,South
165267,2013,Maryland,South
165268,2013,Maryland,South
165269,2013,Maryland,South
165219,2013,Maryland,South
165220,2013,Maryland,South
165194,2013,Maine,Northeast
165195,2013,Maine,Northeast
165196,2013,Maine,Northeast
165197,2013,Maine,Northeast
165198,2013,Maine,Northeast
165199,2013,Maine,Northeast
165200,2013,Maine,Northeast
165201,2013,Maine,Northeast
165202,2013,Maine,Northeast
165203,2013,Maine,Northeast
165204,2013,Maine,Northeast
165205,2013,Maine,Northeast
165206,2013,Maine,Northeast
165207,2013,Maine,Northeast
165208,2013,Maine,Northeast
165209,2013,Maine,Northeast
165211,2013,Maine,Northeast
165212,2013,Maine,Northeast
165213,2013,Maine,Northeast
165210,2013,Maine,Northeast
165214,2013,Maine,Northeast
165215,2013,Maine,Northeast
165216,2013,Maine,Northeast
165217,2013,Maine,Northeast
165218,2013,Maine,Northeast
165621,2013,Michigan,Midwest
165622,2013,Michigan,Midwest
165623,2013,Michigan,Midwest
165624,2013,Michigan,Midwest
165625,2013,Michigan,Midwest
165626,2013,Michigan,Midwest
165627,2013,Michigan,Midwest
165628,2013,Michigan,Midwest
165629,2013,Michigan,Midwest
165630,2013,Michigan,Midwest
165631,2013,Michigan,Midwest
165632,2013,Michigan,Midwest
165633,2013,Michigan,Midwest
165634,2013,Michigan,Midwest
165635,2013,Michigan,Midwest
165636,2013,Michigan,Midwest
165637,2013,Michigan,Midwest
165638,2013,Michigan,Midwest
165639,2013,Michigan,Midwest
165640,2013,Michigan,Midwest
165641,2013,Michigan,Midwest
165642,2013,Michigan,Midwest
165643,2013,Michigan,Midwest
165644,2013,Michigan,Midwest
165645,2013,Michigan,Midwest
165646,2013,Michigan,Midwest
165647,2013,Michigan,Midwest
165648,2013,Michigan,Midwest
165649,2013,Michigan,Midwest
165650,2013,Michigan,Midwest
165651,2013,Michigan,Midwest
165652,2013,Michigan,Midwest
165653,2013,Michigan,Midwest
165654,2013,Michigan,Midwest
165655,2013,Michigan,Midwest
165656,2013,Michigan,Midwest
165657,2013,Michigan,Midwest
165658,2013,Michigan,Midwest
165659,2013,Michigan,Midwest
165660,2013,Michigan,Midwest
165661,2013,Michigan,Midwest
165662,2013,Michigan,Midwest
165663,2013,Michigan,Midwest
165664,2013,Michigan,Midwest
165665,2013,Michigan,Midwest
165666,2013,Michigan,Midwest
165667,2013,Michigan,Midwest
165668,2013,Michigan,Midwest
165669,2013,Michigan,Midwest
165670,2013,Michigan,Midwest
165671,2013,Michigan,Midwest
165672,2013,Michigan,Midwest
165673,2013,Michigan,Midwest
165674,2013,Michigan,Midwest
165675,2013,Michigan,Midwest
165676,2013,Michigan,Midwest
165677,2013,Michigan,Midwest
165678,2013,Michigan,Midwest
165679,2013,Michigan,Midwest
165680,2013,Michigan,Midwest
165681,2013,Michigan,Midwest
165682,2013,Michigan,Midwest
165683,2013,Michigan,Midwest
165684,2013,Michigan,Midwest
165685,2013,Michigan,Midwest
165686,2013,Michigan,Midwest
165687,2013,Michigan,Midwest
165688,2013,Michigan,Midwest
165689,2013,Michigan,Midwest
165690,2013,Michigan,Midwest
165691,2013,Michigan,Midwest
165692,2013,Michigan,Midwest
165693,2013,Michigan,Midwest
165694,2013,Michigan,Midwest
165695,2013,Michigan,Midwest
165696,2013,Michigan,Midwest
165697,2013,Michigan,Midwest
165698,2013,Michigan,Midwest
165699,2013,Michigan,Midwest
165700,2013,Michigan,Midwest
165701,2013,Michigan,Midwest
165702,2013,Michigan,Midwest
165703,2013,Michigan,Midwest
165704,2013,Michigan,Midwest
165705,2013,Michigan,Midwest
165706,2013,Michigan,Midwest
165707,2013,Michigan,Midwest
165708,2013,Michigan,Midwest
165709,2013,Michigan,Midwest
165710,2013,Michigan,Midwest
165711,2013,Michigan,Midwest
165712,2013,Michigan,Midwest
165713,2013,Michigan,Midwest
165714,2013,Michigan,Midwest
165715,2013,Michigan,Midwest
165716,2013,Michigan,Midwest
165717,2013,Michigan,Midwest
165718,2013,Michigan,Midwest
165719,2013,Michigan,Midwest
165720,2013,Michigan,Midwest
165721,2013,Michigan,Midwest
165722,2013,Michigan,Midwest
165723,2013,Michigan,Midwest
165724,2013,Michigan,Midwest
165725,2013,Michigan,Midwest
165726,2013,Michigan,Midwest
165727,2013,Michigan,Midwest
165728,2013,Michigan,Midwest
165729,2013,Michigan,Midwest
165730,2013,Michigan,Midwest
165731,2013,Michigan,Midwest
165732,2013,Michigan,Midwest
165733,2013,Michigan,Midwest
165734,2013,Michigan,Midwest
165735,2013,Michigan,Midwest
165736,2013,Michigan,Midwest
165737,2013,Michigan,Midwest
165738,2013,Michigan,Midwest
165739,2013,Michigan,Midwest
165740,2013,Michigan,Midwest
165741,2013,Michigan,Midwest
165742,2013,Michigan,Midwest
165743,2013,Michigan,Midwest
165744,2013,Michigan,Midwest
165745,2013,Michigan,Midwest
165746,2013,Michigan,Midwest
165747,2013,Michigan,Midwest
165748,2013,Michigan,Midwest
165749,2013,Michigan,Midwest
165750,2013,Michigan,Midwest
165751,2013,Michigan,Midwest
165752,2013,Michigan,Midwest
165753,2013,Michigan,Midwest
165754,2013,Michigan,Midwest
165755,2013,Michigan,Midwest
165756,2013,Michigan,Midwest
165757,2013,Michigan,Midwest
165758,2013,Michigan,Midwest
165759,2013,Michigan,Midwest
165760,2013,Michigan,Midwest
165761,2013,Michigan,Midwest
165762,2013,Michigan,Midwest
165763,2013,Michigan,Midwest
165764,2013,Michigan,Midwest
165765,2013,Michigan,Midwest
165766,2013,Michigan,Midwest
165767,2013,Michigan,Midwest
165768,2013,Michigan,Midwest
165769,2013,Michigan,Midwest
165770,2013,Michigan,Midwest
165771,2013,Michigan,Midwest
165772,2013,Michigan,Midwest
165773,2013,Michigan,Midwest
165774,2013,Michigan,Midwest
165775,2013,Michigan,Midwest
165776,2013,Michigan,Midwest
165777,2013,Michigan,Midwest
165778,2013,Michigan,Midwest
165779,2013,Michigan,Midwest
165780,2013,Michigan,Midwest
165781,2013,Michigan,Midwest
165782,2013,Michigan,Midwest
165783,2013,Michigan,Midwest
165784,2013,Michigan,Midwest
165785,2013,Michigan,Midwest
165786,2013,Michigan,Midwest
165787,2013,Michigan,Midwest
165788,2013,Michigan,Midwest
165789,2013,Michigan,Midwest
165790,2013,Michigan,Midwest
165791,2013,Michigan,Midwest
165792,2013,Michigan,Midwest
165793,2013,Michigan,Midwest
165794,2013,Michigan,Midwest
165795,2013,Michigan,Midwest
165796,2013,Michigan,Midwest
165797,2013,Michigan,Midwest
165798,2013,Michigan,Midwest
165799,2013,Michigan,Midwest
165800,2013,Michigan,Midwest
165801,2013,Michigan,Midwest
165802,2013,Michigan,Midwest
165803,2013,Michigan,Midwest
165804,2013,Michigan,Midwest
165805,2013,Michigan,Midwest
165806,2013,Michigan,Midwest
165807,2013,Michigan,Midwest
165808,2013,Michigan,Midwest
165809,2013,Michigan,Midwest
165810,2013,Michigan,Midwest
165811,2013,Michigan,Midwest
165812,2013,Michigan,Midwest
165813,2013,Michigan,Midwest
165814,2013,Michigan,Midwest
165815,2013,Michigan,Midwest
165816,2013,Michigan,Midwest
165817,2013,Michigan,Midwest
165818,2013,Michigan,Midwest
165819,2013,Michigan,Midwest
165820,2013,Michigan,Midwest
165821,2013,Michigan,Midwest
165822,2013,Michigan,Midwest
165823,2013,Michigan,Midwest
165824,2013,Michigan,Midwest
165825,2013,Michigan,Midwest
165826,2013,Michigan,Midwest
165827,2013,Michigan,Midwest
165828,2013,Michigan,Midwest
165829,2013,Michigan,Midwest
165830,2013,Michigan,Midwest
165831,2013,Michigan,Midwest
165832,2013,Michigan,Midwest
165833,2013,Michigan,Midwest
165834,2013,Michigan,Midwest
165835,2013,Michigan,Midwest
165836,2013,Michigan,Midwest
165837,2013,Michigan,Midwest
165838,2013,Michigan,Midwest
165839,2013,Michigan,Midwest
165840,2013,Michigan,Midwest
165841,2013,Michigan,Midwest
165842,2013,Michigan,Midwest
165843,2013,Michigan,Midwest
165844,2013,Michigan,Midwest
165845,2013,Michigan,Midwest
165846,2013,Michigan,Midwest
165847,2013,Michigan,Midwest
165848,2013,Michigan,Midwest
165849,2013,Michigan,Midwest
165850,2013,Michigan,Midwest
165851,2013,Michigan,Midwest
165852,2013,Michigan,Midwest
165853,2013,Michigan,Midwest
165854,2013,Michigan,Midwest
165855,2013,Michigan,Midwest
165856,2013,Michigan,Midwest
165857,2013,Michigan,Midwest
165858,2013,Michigan,Midwest
165859,2013,Michigan,Midwest
165860,2013,Michigan,Midwest
165861,2013,Michigan,Midwest
165862,2013,Michigan,Midwest
165863,2013,Michigan,Midwest
165864,2013,Michigan,Midwest
165865,2013,Michigan,Midwest
165866,2013,Michigan,Midwest
165867,2013,Michigan,Midwest
165868,2013,Michigan,Midwest
165869,2013,Michigan,Midwest
165870,2013,Michigan,Midwest
165871,2013,Michigan,Midwest
165872,2013,Michigan,Midwest
165873,2013,Michigan,Midwest
165874,2013,Michigan,Midwest
165875,2013,Michigan,Midwest
165876,2013,Michigan,Midwest
165877,2013,Michigan,Midwest
165878,2013,Michigan,Midwest
165879,2013,Michigan,Midwest
165880,2013,Michigan,Midwest
165881,2013,Michigan,Midwest
165882,2013,Michigan,Midwest
165883,2013,Michigan,Midwest
165884,2013,Michigan,Midwest
165885,2013,Michigan,Midwest
165886,2013,Michigan,Midwest
165887,2013,Michigan,Midwest
165888,2013,Michigan,Midwest
165889,2013,Michigan,Midwest
165890,2013,Michigan,Midwest
165891,2013,Michigan,Midwest
165892,2013,Michigan,Midwest
165893,2013,Michigan,Midwest
165894,2013,Michigan,Midwest
165895,2013,Michigan,Midwest
165896,2013,Michigan,Midwest
165897,2013,Michigan,Midwest
165898,2013,Michigan,Midwest
165899,2013,Michigan,Midwest
165900,2013,Michigan,Midwest
165901,2013,Michigan,Midwest
165902,2013,Michigan,Midwest
165903,2013,Michigan,Midwest
165904,2013,Michigan,Midwest
165905,2013,Michigan,Midwest
165906,2013,Michigan,Midwest
165907,2013,Michigan,Midwest
165908,2013,Michigan,Midwest
165909,2013,Michigan,Midwest
165910,2013,Michigan,Midwest
165911,2013,Michigan,Midwest
165912,2013,Michigan,Midwest
165913,2013,Michigan,Midwest
165914,2013,Michigan,Midwest
165915,2013,Michigan,Midwest
165916,2013,Michigan,Midwest
165917,2013,Michigan,Midwest
165918,2013,Michigan,Midwest
165919,2013,Michigan,Midwest
165920,2013,Michigan,Midwest
165921,2013,Michigan,Midwest
165922,2013,Michigan,Midwest
165923,2013,Michigan,Midwest
165924,2013,Michigan,Midwest
165925,2013,Michigan,Midwest
165926,2013,Michigan,Midwest
165927,2013,Michigan,Midwest
165928,2013,Michigan,Midwest
165929,2013,Michigan,Midwest
165930,2013,Michigan,Midwest
165931,2013,Michigan,Midwest
165932,2013,Michigan,Midwest
165933,2013,Michigan,Midwest
165934,2013,Michigan,Midwest
165935,2013,Michigan,Midwest
165936,2013,Michigan,Midwest
165937,2013,Michigan,Midwest
165938,2013,Michigan,Midwest
165939,2013,Michigan,Midwest
165940,2013,Michigan,Midwest
165941,2013,Michigan,Midwest
165942,2013,Michigan,Midwest
165943,2013,Michigan,Midwest
165944,2013,Michigan,Midwest
165945,2013,Michigan,Midwest
165946,2013,Michigan,Midwest
165947,2013,Michigan,Midwest
165948,2013,Michigan,Midwest
165949,2013,Michigan,Midwest
165950,2013,Michigan,Midwest
165951,2013,Michigan,Midwest
165952,2013,Michigan,Midwest
165953,2013,Michigan,Midwest
165954,2013,Minnesota,Midwest
165955,2013,Minnesota,Midwest
165956,2013,Minnesota,Midwest
165957,2013,Minnesota,Midwest
165958,2013,Minnesota,Midwest
165959,2013,Minnesota,Midwest
165960,2013,Minnesota,Midwest
165961,2013,Minnesota,Midwest
165962,2013,Minnesota,Midwest
165963,2013,Minnesota,Midwest
165964,2013,Minnesota,Midwest
165965,2013,Minnesota,Midwest
165966,2013,Minnesota,Midwest
165967,2013,Minnesota,Midwest
165968,2013,Minnesota,Midwest
165969,2013,Minnesota,Midwest
165970,2013,Minnesota,Midwest
165971,2013,Minnesota,Midwest
165972,2013,Minnesota,Midwest
165973,2013,Minnesota,Midwest
165974,2013,Minnesota,Midwest
165975,2013,Minnesota,Midwest
165976,2013,Minnesota,Midwest
165977,2013,Minnesota,Midwest
165978,2013,Minnesota,Midwest
165979,2013,Minnesota,Midwest
165980,2013,Minnesota,Midwest
165981,2013,Minnesota,Midwest
165982,2013,Minnesota,Midwest
165983,2013,Minnesota,Midwest
165984,2013,Minnesota,Midwest
165985,2013,Minnesota,Midwest
165986,2013,Minnesota,Midwest
165987,2013,Minnesota,Midwest
165988,2013,Minnesota,Midwest
165989,2013,Minnesota,Midwest
165990,2013,Minnesota,Midwest
165991,2013,Minnesota,Midwest
165992,2013,Minnesota,Midwest
165993,2013,Minnesota,Midwest
165994,2013,Minnesota,Midwest
165995,2013,Minnesota,Midwest
165996,2013,Minnesota,Midwest
165997,2013,Minnesota,Midwest
165998,2013,Minnesota,Midwest
165999,2013,Minnesota,Midwest
166000,2013,Minnesota,Midwest
166001,2013,Minnesota,Midwest
166002,2013,Minnesota,Midwest
166003,2013,Minnesota,Midwest
166004,2013,Minnesota,Midwest
166005,2013,Minnesota,Midwest
166006,2013,Minnesota,Midwest
166007,2013,Minnesota,Midwest
166008,2013,Minnesota,Midwest
166009,2013,Minnesota,Midwest
166010,2013,Minnesota,Midwest
166011,2013,Minnesota,Midwest
166012,2013,Minnesota,Midwest
166013,2013,Minnesota,Midwest
166014,2013,Minnesota,Midwest
166015,2013,Minnesota,Midwest
166016,2013,Minnesota,Midwest
166017,2013,Minnesota,Midwest
166018,2013,Minnesota,Midwest
166019,2013,Minnesota,Midwest
166020,2013,Minnesota,Midwest
166021,2013,Minnesota,Midwest
166022,2013,Minnesota,Midwest
166023,2013,Minnesota,Midwest
166024,2013,Minnesota,Midwest
166025,2013,Minnesota,Midwest
166026,2013,Minnesota,Midwest
166027,2013,Minnesota,Midwest
166028,2013,Minnesota,Midwest
166029,2013,Minnesota,Midwest
166030,2013,Minnesota,Midwest
166031,2013,Minnesota,Midwest
166032,2013,Minnesota,Midwest
166033,2013,Minnesota,Midwest
166034,2013,Minnesota,Midwest
166035,2013,Minnesota,Midwest
166036,2013,Minnesota,Midwest
166037,2013,Minnesota,Midwest
166038,2013,Minnesota,Midwest
166039,2013,Minnesota,Midwest
166040,2013,Minnesota,Midwest
166041,2013,Minnesota,Midwest
166042,2013,Minnesota,Midwest
166043,2013,Minnesota,Midwest
166044,2013,Minnesota,Midwest
166045,2013,Minnesota,Midwest
166046,2013,Minnesota,Midwest
166047,2013,Minnesota,Midwest
166048,2013,Minnesota,Midwest
166049,2013,Minnesota,Midwest
166050,2013,Minnesota,Midwest
166051,2013,Minnesota,Midwest
166052,2013,Minnesota,Midwest
166053,2013,Minnesota,Midwest
166054,2013,Minnesota,Midwest
166055,2013,Minnesota,Midwest
166056,2013,Minnesota,Midwest
166057,2013,Minnesota,Midwest
166058,2013,Minnesota,Midwest
166059,2013,Minnesota,Midwest
166060,2013,Minnesota,Midwest
166061,2013,Minnesota,Midwest
166062,2013,Minnesota,Midwest
166063,2013,Minnesota,Midwest
166064,2013,Minnesota,Midwest
166065,2013,Minnesota,Midwest
166066,2013,Minnesota,Midwest
166067,2013,Minnesota,Midwest
166068,2013,Minnesota,Midwest
166069,2013,Minnesota,Midwest
166070,2013,Minnesota,Midwest
166071,2013,Minnesota,Midwest
166072,2013,Minnesota,Midwest
166073,2013,Minnesota,Midwest
166074,2013,Minnesota,Midwest
166075,2013,Minnesota,Midwest
166076,2013,Minnesota,Midwest
166077,2013,Minnesota,Midwest
166078,2013,Minnesota,Midwest
166079,2013,Minnesota,Midwest
166080,2013,Minnesota,Midwest
166081,2013,Minnesota,Midwest
166082,2013,Minnesota,Midwest
166083,2013,Minnesota,Midwest
166084,2013,Minnesota,Midwest
166085,2013,Minnesota,Midwest
166086,2013,Minnesota,Midwest
166087,2013,Minnesota,Midwest
166088,2013,Minnesota,Midwest
166089,2013,Minnesota,Midwest
166090,2013,Minnesota,Midwest
166091,2013,Minnesota,Midwest
166092,2013,Minnesota,Midwest
166093,2013,Minnesota,Midwest
166094,2013,Minnesota,Midwest
166095,2013,Minnesota,Midwest
166096,2013,Minnesota,Midwest
166097,2013,Minnesota,Midwest
166178,2013,Missouri,Midwest
166179,2013,Missouri,Midwest
166180,2013,Missouri,Midwest
166181,2013,Missouri,Midwest
166182,2013,Missouri,Midwest
166183,2013,Missouri,Midwest
166184,2013,Missouri,Midwest
166185,2013,Missouri,Midwest
166186,2013,Missouri,Midwest
166187,2013,Missouri,Midwest
166188,2013,Missouri,Midwest
166189,2013,Missouri,Midwest
166190,2013,Missouri,Midwest
166191,2013,Missouri,Midwest
166192,2013,Missouri,Midwest
166193,2013,Missouri,Midwest
166194,2013,Missouri,Midwest
166195,2013,Missouri,Midwest
166196,2013,Missouri,Midwest
166197,2013,Missouri,Midwest
166198,2013,Missouri,Midwest
166199,2013,Missouri,Midwest
166200,2013,Missouri,Midwest
166201,2013,Missouri,Midwest
166202,2013,Missouri,Midwest
166203,2013,Missouri,Midwest
166204,2013,Missouri,Midwest
166205,2013,Missouri,Midwest
166206,2013,Missouri,Midwest
166102,2013,Missouri,Midwest
166103,2013,Missouri,Midwest
166104,2013,Missouri,Midwest
166105,2013,Missouri,Midwest
166106,2013,Missouri,Midwest
166107,2013,Missouri,Midwest
166108,2013,Missouri,Midwest
166109,2013,Missouri,Midwest
166110,2013,Missouri,Midwest
166111,2013,Missouri,Midwest
166112,2013,Missouri,Midwest
166113,2013,Missouri,Midwest
166114,2013,Missouri,Midwest
166115,2013,Missouri,Midwest
166116,2013,Missouri,Midwest
166117,2013,Missouri,Midwest
166118,2013,Missouri,Midwest
166119,2013,Missouri,Midwest
166120,2013,Missouri,Midwest
166121,2013,Missouri,Midwest
166122,2013,Missouri,Midwest
166123,2013,Missouri,Midwest
166124,2013,Missouri,Midwest
166125,2013,Missouri,Midwest
166126,2013,Missouri,Midwest
166127,2013,Missouri,Midwest
166128,2013,Missouri,Midwest
166129,2013,Missouri,Midwest
166130,2013,Missouri,Midwest
166131,2013,Missouri,Midwest
166132,2013,Missouri,Midwest
166133,2013,Missouri,Midwest
166134,2013,Missouri,Midwest
166135,2013,Missouri,Midwest
166136,2013,Missouri,Midwest
166137,2013,Missouri,Midwest
166138,2013,Missouri,Midwest
166139,2013,Missouri,Midwest
166140,2013,Missouri,Midwest
166141,2013,Missouri,Midwest
166142,2013,Missouri,Midwest
166143,2013,Missouri,Midwest
166144,2013,Missouri,Midwest
166145,2013,Missouri,Midwest
166146,2013,Missouri,Midwest
166147,2013,Missouri,Midwest
166148,2013,Missouri,Midwest
166149,2013,Missouri,Midwest
166150,2013,Missouri,Midwest
166151,2013,Missouri,Midwest
166152,2013,Missouri,Midwest
166153,2013,Missouri,Midwest
166154,2013,Missouri,Midwest
166155,2013,Missouri,Midwest
166156,2013,Missouri,Midwest
166157,2013,Missouri,Midwest
166158,2013,Missouri,Midwest
166159,2013,Missouri,Midwest
166160,2013,Missouri,Midwest
166161,2013,Missouri,Midwest
166162,2013,Missouri,Midwest
166163,2013,Missouri,Midwest
166164,2013,Missouri,Midwest
166165,2013,Missouri,Midwest
166166,2013,Missouri,Midwest
166167,2013,Missouri,Midwest
166168,2013,Missouri,Midwest
166169,2013,Missouri,Midwest
166170,2013,Missouri,Midwest
166171,2013,Missouri,Midwest
166172,2013,Missouri,Midwest
166173,2013,Missouri,Midwest
166174,2013,Missouri,Midwest
166175,2013,Missouri,Midwest
166176,2013,Missouri,Midwest
166177,2013,Missouri,Midwest
166098,2013,Mississippi,South
166099,2013,Mississippi,South
166100,2013,Mississippi,South
166101,2013,Mississippi,South
166207,2013,Montana,West
166208,2013,Montana,West
166209,2013,Montana,West
166210,2013,Montana,West
166211,2013,Montana,West
166212,2013,Montana,West
166213,2013,Montana,West
166214,2013,Montana,West
166215,2013,Montana,West
166216,2013,Montana,West
166217,2013,Montana,West
166218,2013,Montana,West
166219,2013,Montana,West
166220,2013,Montana,West
166221,2013,Montana,West
166222,2013,Montana,West
166223,2013,Montana,West
166224,2013,Montana,West
166225,2013,Montana,West
166226,2013,Montana,West
166227,2013,Montana,West
166228,2013,Montana,West
166229,2013,Montana,West
166230,2013,Montana,West
166231,2013,Montana,West
166232,2013,Montana,West
166233,2013,Montana,West
166234,2013,Montana,West
166235,2013,Montana,West
166236,2013,Montana,West
166237,2013,Montana,West
166238,2013,Montana,West
166239,2013,Montana,West
166240,2013,Montana,West
166241,2013,Montana,West
166242,2013,Montana,West
166243,2013,Nebraska,Midwest
166244,2013,Nebraska,Midwest
166245,2013,Nebraska,Midwest
166246,2013,Nebraska,Midwest
166247,2013,Nebraska,Midwest
166248,2013,Nebraska,Midwest
166249,2013,Nebraska,Midwest
166250,2013,Nebraska,Midwest
166251,2013,Nebraska,Midwest
166252,2013,Nebraska,Midwest
166253,2013,Nebraska,Midwest
166254,2013,Nebraska,Midwest
166255,2013,Nebraska,Midwest
166256,2013,Nebraska,Midwest
166257,2013,Nebraska,Midwest
166258,2013,Nebraska,Midwest
166259,2013,Nebraska,Midwest
166260,2013,Nebraska,Midwest
166261,2013,Nebraska,Midwest
166262,2013,Nebraska,Midwest
166263,2013,Nebraska,Midwest
166264,2013,Nebraska,Midwest
166265,2013,Nebraska,Midwest
166266,2013,Nebraska,Midwest
166267,2013,Nebraska,Midwest
166268,2013,Nebraska,Midwest
166269,2013,Nebraska,Midwest
166270,2013,Nebraska,Midwest
166271,2013,Nebraska,Midwest
166272,2013,Nebraska,Midwest
166273,2013,Nebraska,Midwest
166274,2013,Nebraska,Midwest
166275,2013,Nebraska,Midwest
167413,2013,North Carolina,South
167414,2013,North Carolina,South
167415,2013,North Carolina,South
167416,2013,North Carolina,South
167417,2013,North Carolina,South
167418,2013,North Carolina,South
167419,2013,North Carolina,South
167420,2013,North Carolina,South
167421,2013,North Carolina,South
167422,2013,North Carolina,South
167423,2013,North Carolina,South
167424,2013,North Carolina,South
167425,2013,North Carolina,South
167426,2013,North Carolina,South
167427,2013,North Carolina,South
167428,2013,North Carolina,South
167429,2013,North Carolina,South
167430,2013,North Carolina,South
167431,2013,North Carolina,South
167432,2013,North Carolina,South
167433,2013,North Carolina,South
167434,2013,North Carolina,South
167435,2013,North Carolina,South
167436,2013,North Carolina,South
167437,2013,North Carolina,South
167438,2013,North Carolina,South
167439,2013,North Carolina,South
167440,2013,North Carolina,South
167441,2013,North Carolina,South
167442,2013,North Carolina,South
167443,2013,North Carolina,South
167444,2013,North Carolina,South
167445,2013,North Carolina,South
167446,2013,North Carolina,South
167447,2013,North Carolina,South
167448,2013,North Carolina,South
167449,2013,North Carolina,South
167450,2013,North Carolina,South
167451,2013,North Carolina,South
167452,2013,North Carolina,South
167453,2013,North Carolina,South
167454,2013,North Carolina,South
167455,2013,North Carolina,South
167456,2013,North Carolina,South
167457,2013,North Carolina,South
167458,2013,North Carolina,South
167459,2013,North Carolina,South
167460,2013,North Carolina,South
167461,2013,North Carolina,South
167462,2013,North Carolina,South
167463,2013,North Carolina,South
167464,2013,North Carolina,South
167465,2013,North Carolina,South
167466,2013,North Carolina,South
167467,2013,North Carolina,South
167468,2013,North Carolina,South
167469,2013,North Carolina,South
167470,2013,North Carolina,South
167471,2013,North Carolina,South
167472,2013,North Carolina,South
167473,2013,North Carolina,South
167474,2013,North Carolina,South
167475,2013,North Carolina,South
167476,2013,North Carolina,South
167477,2013,North Carolina,South
167478,2013,North Carolina,South
167479,2013,North Carolina,South
167480,2013,North Carolina,South
167481,2013,North Carolina,South
167482,2013,North Carolina,South
167483,2013,North Carolina,South
167484,2013,North Carolina,South
167485,2013,North Carolina,South
167486,2013,North Carolina,South
167487,2013,North Carolina,South
167488,2013,North Carolina,South
167489,2013,North Carolina,South
167490,2013,North Carolina,South
167491,2013,North Carolina,South
167492,2013,North Carolina,South
167493,2013,North Carolina,South
167494,2013,North Carolina,South
167495,2013,North Carolina,South
167496,2013,North Carolina,South
167497,2013,North Carolina,South
167498,2013,North Carolina,South
167499,2013,North Carolina,South
167500,2013,North Carolina,South
167501,2013,North Carolina,South
167502,2013,North Carolina,South
167503,2013,North Carolina,South
167504,2013,North Carolina,South
167505,2013,North Carolina,South
167506,2013,North Carolina,South
167507,2013,North Carolina,South
167508,2013,North Carolina,South
167509,2013,North Carolina,South
167510,2013,North Carolina,South
167511,2013,North Carolina,South
167512,2013,North Carolina,South
167513,2013,North Carolina,South
